empresa_key,ruc_empresa,estado_ruc,tipo_contribuyente,departamento_empresa,nombre_empresa
230,20603592281,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES JOYNA E.I.R.L.
231,20517664660,SIN VERIFICAR,SIN DATO,LIMA,SUIZA PERUANA EXPRESS S.A.C.
232,20102539185,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES TURISMO DEL NORTE SRL
233,20453877982,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES URBANOS LA JOYA S.A.C.
234,20120130863,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE SAN PEDRO DE MALA S.A.C.
235,20295999129,SIN VERIFICAR,SIN DATO,LIMA,VILLARRICA TOURS S.A.
236,20486512831,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS MULTIPLES VIA CITY SCHWARTZ E.I.R.L.
237,20482796193,SIN VERIFICAR,SIN DATO,LIMA,ESTACION DE SERVICIOS Y OLEOCENTRO AKYRA S.A.C. - SERVICIOS AKYRA SAC
238,20482563253,SIN VERIFICAR,SIN DATO,LIMA,ZUSSEL GABRIEL AVRIL TOURS S.A.C.
239,20573133316,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA COMUNAL DE SERVICIOS MULTIPLES HUAYCHAO
240,20511906700,SIN VERIFICAR,SIN DATO,LIMA,TRANSFHERT RENT S.A.C.
241,20492511651,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE TURISTICO JAMUY S.A.C.
242,20443848178,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TICLLAS S.A.C. - E.T.T.I.C.S.A.C.
243,20386016951,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES ANDA TOURS S.A.
244,20453811370,SIN VERIFICAR,SIN DATO,LIMA,MUNDO TRANSPORTES & SERVICIOS E.I.R.L.
245,20509318892,SIN VERIFICAR,SIN DATO,LIMA,TRANSPERU- TRANSPORTE TURISTICO S.A.C.
246,20527669236,SIN VERIFICAR,SIN DATO,LIMA,FIN'S TOURS E.I.R.L.
247,20492058999,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES PURIS SOCIEDAD ANONIMA CERRADA
248,20344818909,SIN VERIFICAR,SIN DATO,LIMA,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SOCIEDAD ANONIMA CERRADA - UPSJB SAC
249,20601085225,SIN VERIFICAR,SIN DATO,LIMA,MAZAVIG S.A.C.
250,20527820074,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA EXPRESO LOS CHANKAS S.A.C
251,20550166667,SIN VERIFICAR,SIN DATO,LIMA,BUSSER S.A.C.
252,20533997547,SIN VERIFICAR,SIN DATO,LIMA,NIEVES TOURS E.I.R.L.
253,20450782565,SIN VERIFICAR,SIN DATO,LIMA,FLORES TOURS E.I.R.L.
254,20454311265,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS LUPOL E.I.R.L.
255,20454895313,SIN VERIFICAR,SIN DATO,LIMA,TRANS EAGLE TOURS E.I.R.L.
256,20454825021,SIN VERIFICAR,SIN DATO,LIMA,TURISMO CRUZERO H.C. S.C.R.L.
257,20128117211,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES MI CHAPERITO E.I.R.L.
258,20135414931,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE TURISTICO OLANO S.A.
259,20490216074,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE TURISTICO PAULA TOURS EXPEDITIONS E.I.R.L.
260,20100172543,SIN VERIFICAR,SIN DATO,LIMA,MOVITECNICA S A
261,20454041888,SIN VERIFICAR,SIN DATO,LIMA,JHOSIMAR E.I.R.L.
262,20364878011,SIN VERIFICAR,SIN DATO,LIMA,CORAZON DE JESUS S.R.L.
263,20439172003,SIN VERIFICAR,SIN DATO,LIMA,EMP.TRANSP.TURIS.SAN MATEO SOC.COM.R.LTD
264,20192895325,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES LOPEZ HNOS. S.A.
265,20481468648,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES CAIPO SOCIEDAD DE RESPONSABILIDAD LIMITADA
266,20108866277,SIN VERIFICAR,SIN DATO,LIMA,ESTRELLA POLAR S.A.C.
267,20489966981,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES EN TURISMO DURAN S.A.C. - INTURDURAN S.A.C.
268,20552063504,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y TURISMO PAREDES SOLIS S.A.C.
269,20438908081,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISMO LUCMA S.A.C.
270,20497677654,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE TURISTICO MARCHELO E.I.R.L.
271,20297868790,SIN VERIFICAR,SIN DATO,LIMA,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A.
272,20405275911,SIN VERIFICAR,SIN DATO,LIMA,EMPR. TRANSP. TURISMO MER S.R.L.
273,20530966381,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y SERVICIO TURISTICO ESPERANZA TRAVEL E.I.R.L.
274,20602603696,SIN VERIFICAR,SIN DATO,LIMA,SHIMA SERVICE S.R.L.
275,20600389468,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES CALDERON Y ARANCIBIA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
276,20601952077,SIN VERIFICAR,SIN DATO,LIMA,GRUPO EMPRESARIAL DE TRANSPORTE Y TURISMO EL IMPERIO S.A.C.
277,20530547656,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE SERVICIOS TURISTICOS LUCHO TOURS S.A.C.
278,20454962959,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS TURISTICOS EXPLORE MOS PERU S.A.C.
279,20440136908,SIN VERIFICAR,SIN DATO,LIMA,EL PICAFLOR TOURS S.A.C.
280,20539694023,SIN VERIFICAR,SIN DATO,LIMA,HEDJEF S.R.L.
281,20392451677,SIN VERIFICAR,SIN DATO,LIMA,TURISMO ROCHAZ S.A.C. - TUROCHAZ S.A.C.
282,20206872234,SIN VERIFICAR,SIN DATO,LIMA,EMP.DE TRAN.DE PASAJ.Y CARGA CAVASSA SAC
283,20550367727,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SIRUBET SOCIEDAD ANONIMA CERRADA
284,20490080156,SIN VERIFICAR,SIN DATO,LIMA,PERU ANDES TOP GRUPO PATH OF THE ANDES E.I.R.L.
285,20551372422,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES CRESPO TOURS S.A.C.
286,20533164847,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES MULTISERVIS SAN MIGUEL ARCANGEL S.C.R.L.
287,20138122256,SIN VERIFICAR,SIN DATO,LIMA,UNIVERSIDAD PERUANA UNION
288,20343940671,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES NACIONAL SAN PEDRO S.A.C.
289,20100142989,SIN VERIFICAR,SIN DATO,LIMA,SHOUGANG HIERRO PERU S.A.A.
290,20454968302,SIN VERIFICAR,SIN DATO,LIMA,ALFRED'S TOUR E.I.R.L.
291,20603669933,SIN VERIFICAR,SIN DATO,LIMA,GMH BERRIES S.A.C.
292,20166615209,SIN VERIFICAR,SIN DATO,LIMA,CHAVIN EXPRESS S.A.C. - (ANTES: CHAVIN EXPRESS E.I.R.L.)
293,20132757187,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES EXPRESO LOBATO SOCIEDAD ANONIMA CERRADA
294,20559078035,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES ARICA TRAVEL'S E.I.R.L.
295,20419659089,SIN VERIFICAR,SIN DATO,LIMA,TRANSLIVIK S.A.C.
296,20176943247,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TRUJILLO EXPRESS S.R.L.
297,20392967991,SIN VERIFICAR,SIN DATO,LIMA,TURISMO AMANECER PERU S.A.C.
298,20440484345,SIN VERIFICAR,SIN DATO,LIMA,TURISMO BRICENO S.A.C.
299,20555756225,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TURISMO RUTAS DE YAUYOS S.A.C.
300,20512698027,SIN VERIFICAR,SIN DATO,LIMA,SERTUR EL ZORRO S.R.L.
301,20530859542,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y TURISMO DELY TOURS S.R.L.
302,20544274768,SIN VERIFICAR,SIN DATO,LIMA,HANABI TOURS S.A.C.
303,20453601138,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES ROJAS S.R.L.
304,20225171719,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES PASAMAYO S.R.L.
305,20485378988,SIN VERIFICAR,SIN DATO,LIMA,GENIU'S INVERSIONES TURISTICAS S.C.R.L.
306,20298258821,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES FELIPE J HUANCA ALVITEZ EIRL
307,20314958901,SIN VERIFICAR,SIN DATO,LIMA,TURISMO NEGREIROS S.A.
308,20573062893,SIN VERIFICAR,SIN DATO,LIMA,EXPRESO ACOSTA LEON DE HUANUCO E.I.R.L.
309,20568086041,SIN VERIFICAR,SIN DATO,LIMA,LUCARBAL RENT A CAR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - LUCARBAL RENT A CAR E.I.R.L.
310,20528064885,SIN VERIFICAR,SIN DATO,LIMA,RAYSA TOURS E.I.R.L.
311,20510785518,SIN VERIFICAR,SIN DATO,LIMA,KORI TOURS TRANSPORTE Y SERVICIOS TURISTICOS E.I.R.L.
312,20522019349,SIN VERIFICAR,SIN DATO,LIMA,J & S GROUP S.A.C.
313,20558659654,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SERVICIO REGULAR PAZE TOURS S.C.R.L.
314,20559069478,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y TURISMO KOPAZU S.A.C.
315,20363460861,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE TURISTICO ROSY TOURS E.I.R.L.
316,20511110875,SIN VERIFICAR,SIN DATO,LIMA,POLO MINERIA Y PROYECTOS SAC - POMINPRO SAC
317,20450571602,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES TURISTICAS H Y G S.R.L.
318,20568577702,SIN VERIFICAR,SIN DATO,LIMA,GRUPO DAVILA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
319,20505234465,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES CANO S.A.C.
320,20512037802,SIN VERIFICAR,SIN DATO,LIMA,H.A.M. CARGO Y COURIER EXPRESS SOCIEDAD ANONIMA CERRADA
321,20455180270,SIN VERIFICAR,SIN DATO,LIMA,SUR ALBERT E.I.R.L.
322,20539528875,SIN VERIFICAR,SIN DATO,LIMA,GOLDEN TRIPS TOUR OPERATOR S.A.C.
323,20549828796,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES EDIRS BUS S.A.C.
324,20526220855,SIN VERIFICAR,SIN DATO,LIMA,LA UNICA TROPICAL S.R.L.
325,20486780844,SIN VERIFICAR,SIN DATO,LIMA,EMTRA SERMU TURISMO JANAMPA S.R.L.
326,20534773561,SIN VERIFICAR,SIN DATO,LIMA,EL MADRUGADOR S.R.L.
327,20448830072,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES DE TURISMO PACHA ANDINA S.C.R.L.
328,20456143793,SIN VERIFICAR,SIN DATO,LIMA,CEMSA PERU S.A.C.
329,20491669404,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES J.S.L. S.A.C.
330,20571378354,SIN VERIFICAR,SIN DATO,LIMA,TURISMO GARCILAZO E.I.R.L.
331,20539385071,SIN VERIFICAR,SIN DATO,LIMA,EVANSTOUR E.I.R.L.
332,20559165604,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TOURS ZILPA MAJES S.R.L.
333,20558250501,SIN VERIFICAR,SIN DATO,LIMA,ALIMIRA TRAVEL E.I.R.L.
334,20556789879,SIN VERIFICAR,SIN DATO,LIMA,QUALITY TOURS EMPRESA DE VIAJES Y TURISMO E.I.R.L.
335,20551839703,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES DIVINO SEÃ‘OR TOURS E.I.R.L.
336,20601308658,SIN VERIFICAR,SIN DATO,LIMA,PIAJENO SOCIEDAD ANONIMA CERRADA - PIAJENO S.A.C.
337,20440752455,SIN VERIFICAR,SIN DATO,LIMA,TURISMO EXPRESS DEL NORTE S.A.C.
338,20533140158,SIN VERIFICAR,SIN DATO,LIMA,EXPRESO PERU SAN PEDRO S.A.
339,20455024731,SIN VERIFICAR,SIN DATO,LIMA,PERU INTI TRAVEL S.R.L.
340,20515056549,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE SERVICIOS MULTIPLES PERU'S SPECIAL EXPLORERS S.A.C.
341,20454475888,SIN VERIFICAR,SIN DATO,LIMA,LEDDTOURS E.I.R.L.
342,20298229138,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES SANTA ROSITA DE QUIVES S.A.
343,20316956271,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS DE TURISMO S.R.L. - SERVITOURS S.R.L.
344,20558102731,SIN VERIFICAR,SIN DATO,LIMA,TURISMO ROCOLITO & SERVICIOS GENERALES S.R.L.
345,20511278032,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE TURISTICO ALPAMAYO E.I.R.L.
346,20603986734,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE DE PERSONAL PERUANO S.A.C.
347,20606290510,SIN VERIFICAR,SIN DATO,LIMA,FS SERVICIOS INTEGRALES S.A.C.
348,20222351767,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES VIRGEN DEL CARMEN S.C.R.L. - TRANSPORTES VIRCAR S.R.L.
349,20530611257,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISTICOS ROMERO S.R.L.
350,20418650916,SIN VERIFICAR,SIN DATO,LIMA,TUMI CONTRATISTAS MINEROS S.A.C
351,20525353878,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS GENERALES EMZYCAR EIRL
352,20538529398,SIN VERIFICAR,SIN DATO,LIMA,PROCESADORA INDUSTRIAL RIO SECO S.A.
353,20455654671,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES SAN GENARO E.I.R.L.
354,20448221050,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y TURISMO CETUR EXPRESS E.I.R.L.
355,20553867577,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES KALE S.A.C.
356,20115186214,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE VIAJES Y TURISMO KONTIKI TOURS E.I.R.L.
357,20406501486,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE TURISTICO AGENCIA DE VIAJES Y MULTISERVICIOS BESTRAVEL SOCIEDAD COMERCIAL DE RESPONSABILI
358,20491107741,SIN VERIFICAR,SIN DATO,LIMA,AGENCIA DE VIAJES Y DE TURISMO AMERICA TRAVEL S.R.L.
359,20442778249,SIN VERIFICAR,SIN DATO,LIMA,INKA INVERSIONES EN TURISMO SAC
360,20548852375,SIN VERIFICAR,SIN DATO,LIMA,LUZ DEL SOL TRAVEL TOURS S.A.C.
361,20539929357,SIN VERIFICAR,SIN DATO,LIMA,MINORTE TRAVEL S.A.C.
362,20491651611,SIN VERIFICAR,SIN DATO,LIMA,RESCUE TECH INTEGRAL SOLUTIONS S.R.L.
363,20558614987,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS EMPRESARIALES Y TURISTICOS EXPRESO ANDESMAR E.I.R.L.
364,20482833145,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE TURISTICO ALTESA E.I.R.L.
365,20513959134,SIN VERIFICAR,SIN DATO,LIMA,V Y P ICE SOCIEDAD ANONIMA CERRADA
366,20546334831,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISMO SANTA CRUZ S.A.C.
367,20563166984,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y TURISMO ETOURS SORIA'S S.A.C.
368,20527524343,SIN VERIFICAR,SIN DATO,LIMA,ALRO'S TRANS TOURS E.I.R.L.
369,20453644023,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES ESPINOZA SERVIC GRALES S.R.L
370,20470407442,SIN VERIFICAR,SIN DATO,LIMA,MUR - WY S.A.C.
371,20220964940,SIN VERIFICAR,SIN DATO,LIMA,ILLARY TOUR Y EXCURSIONES E.I.R.LTDA.
372,20573287461,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES TURISMO JAVIER SOCIEDAD ANONIMA CERRADA
373,20477464697,SIN VERIFICAR,SIN DATO,LIMA,LOGISTICA & MULTISERVICIOS CORAJE S.A.C.
374,20450604624,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES OLIVERA E HIJOS S.R.L.
375,20512328360,SIN VERIFICAR,SIN DATO,LIMA,FLANAGAN PERU E.I.R.L.
376,20559150160,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISMO MELIN S.R.L.
377,20602705090,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES & SERVICIOS GENERALES VENTURA S.A.C.
378,20542242061,SIN VERIFICAR,SIN DATO,LIMA,CONSTRUCTORA GABCHER S.A.C.
379,20399360201,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y TURISMO DOS MIL S.R.L.
380,20486622181,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA TURISMO DE LA CRUZ S.R.L.
381,20455200301,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS TURISTICOS JESUS SALVADOR E.I.R.L.
382,20602445268,SIN VERIFICAR,SIN DATO,LIMA,TURISMO VIA BUS E.I.R.L.
383,20495976221,SIN VERIFICAR,SIN DATO,LIMA,JHADAY MULTISERVICIOS EIRL
384,20522035468,SIN VERIFICAR,SIN DATO,LIMA,KUSA PERU SOCIEDAD ANONIMA CERRADA - KUSA PERU S.A.C.
385,20539749880,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS GENERALES TOURS PAMELITA S.A.C.
386,20558270285,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y TURISMO SOY PERU E.I.R.L.
387,20559065561,SIN VERIFICAR,SIN DATO,LIMA,TURISMO D&M E.I.R.L.
388,20229867246,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES JULIO CESAR S R LTDA
389,20571469155,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES PEREZ TOURS S.A.C.
390,20551519547,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES TURISMO M & R S.A.C.
391,20537567946,SIN VERIFICAR,SIN DATO,LIMA,ROMAN TOURS S.A.C.
392,20542641356,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION NACIONAL MASALA S.A.C.
393,10053897237,SIN VERIFICAR,SIN DATO,LIMA,AMADEO BERNAL GONZALES
394,20600076974,SIN VERIFICAR,SIN DATO,LIMA,SHAHUINDO MINERIA Y CONSTRUCCION S.A.C
395,20412524218,SIN VERIFICAR,SIN DATO,LIMA,D.C.R. MINERIA Y CONSTRUCCION S.A.C.
396,20495969011,SIN VERIFICAR,SIN DATO,LIMA,CRUZPER S.A.C. - (ANTES: TRANSPORTISTAS QUEROCOTANOS CRUZPER S.A.C.)
397,20571588910,SIN VERIFICAR,SIN DATO,LIMA,SANTA ROSA TOURS PERU S.A.C.
398,20525548539,SIN VERIFICAR,SIN DATO,LIMA,COCOMAR S.A.C.
399,20498473190,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE SERVICIOS ALETSU TOUR S.R.L.
400,20455254141,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES RAPIDO VILLA EL PEDREGAL S.A.
401,20481529451,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS GENERALES LATINO E.I.R.L.
402,20601786100,SIN VERIFICAR,SIN DATO,LIMA,GRAND CESAR'S TOURS S.R.L.
403,20448378897,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE TURISTICO COLECTIVO TURISMO SUR SOCIEDAD ANONIMA CERRADA
404,20498164057,SIN VERIFICAR,SIN DATO,LIMA,PRESTACION DE SERVICIOS GENERALES MOTTA S.R.L.
405,20453679757,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS GENERALES SAGITARIO S.R.L.
406,20558362210,SIN VERIFICAR,SIN DATO,LIMA,COLCA STAR TOURS S.R.L.
407,20455426295,SIN VERIFICAR,SIN DATO,LIMA,G&R PERUVIAN ROADS S.A.C.
408,20439859572,SIN VERIFICAR,SIN DATO,LIMA,EXPRESO INTERPROVINCIAL DORADO S.A.C.
409,20550229928,SIN VERIFICAR,SIN DATO,LIMA,GRUPO PERLA DEL SUR S.A.C.
410,20471136361,SIN VERIFICAR,SIN DATO,LIMA,TURISMO MURGA SERRANO E.I.R.L.
411,20562635352,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES LUIS MEZA S.A.C.
412,20533811389,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS TURISTICO DULCE AMANECER E.I.R.L.
413,20315425965,SIN VERIFICAR,SIN DATO,LIMA,TURISMO GARRINCHA S.A.
414,20482291661,SIN VERIFICAR,SIN DATO,LIMA,CMR GOLDEN SERVICE S.A.C.
415,20506491216,SIN VERIFICAR,SIN DATO,LIMA,AB TECHNOLOGY SAC
416,20538030911,SIN VERIFICAR,SIN DATO,LIMA,ESTRELLA DE DAVID AC S.A.C.
417,20559273750,SIN VERIFICAR,SIN DATO,LIMA,ACUARIUS AREQUIPA CONSORCIO TURISTICO E.I.R.L.
418,20601183731,SIN VERIFICAR,SIN DATO,LIMA,COEX TRANSPORTES S.A. - COEXTRANSA
419,20607740993,SIN VERIFICAR,SIN DATO,LIMA,LUBRICENTRO Y SERVICIOS CARRION S.A.C.
420,20495764550,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES TURISMO VIRGEN DEL CARMEN E.I.R.L.
421,20551613136,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES INSTABUS SOCIEDAD ANONIMA CERRADA
422,20525797245,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS ORVAL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
423,20603113625,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES INVERSIONES SALVADOR S.A.C
424,20395468091,SIN VERIFICAR,SIN DATO,LIMA,NOR PERUANA DE TURISMO SRL
425,20600226127,SIN VERIFICAR,SIN DATO,LIMA,TRANSTUR IMPERIO S.A.C.
426,20409236830,SIN VERIFICAR,SIN DATO,LIMA,MANCORA BEACH TRANSPORT SOCIEDAD ANONIMA
427,20569334251,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION MIGMEL E.I.R.L.
428,20608481894,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA ANGEL DIVINO S.A.C.
429,20603497130,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS GENERALES UNIDOS POR MAJES SOCIEDAD ANONIMA - SERVICIOS GENERALES UNIDOS POR MAJES S.A.
430,20477262636,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS GENERALES TURISMO PACIFICO S.A.C.
431,20607423513,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS Y TRANSPORTES LAS VEGAS S.A.C.
432,20524537479,SIN VERIFICAR,SIN DATO,LIMA,ALEKAR TRAVEL SERVICE SOCIEDAD ANONIMA CERRADA
433,20603839464,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES CARDIZ S.A.C.
434,20539816668,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE DIVINA VIRGEN DE LA PUERTA S.A.C.
435,20533322264,SIN VERIFICAR,SIN DATO,LIMA,TRAVEL STAR MARIA E.I.R.L.
436,20603015364,SIN VERIFICAR,SIN DATO,LIMA,GIOMA BUS E.I.R.L.
437,20601437954,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION VIA GOOL S.A.C.
438,20606388013,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y SERVICIOS EL AVENTURERO FELIZ E.I.R.L.
439,20481105928,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS GENERALES Y TURISMO MILAGRITOS S.A.C.
440,20498697110,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISMO UNIVERSAL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
441,20600798422,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE Y SERVICIOS MULTIPLES TURISMO ANCASH S.A.C.
442,20607838705,SIN VERIFICAR,SIN DATO,LIMA,SERVITEC TRANSPORTE Y TURISMO S.A.C.
443,20605036547,SIN VERIFICAR,SIN DATO,LIMA,TOURS PEÃ‘A H. E.I.R.L.
444,20600282612,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS Y NEGOCIOS GENERALES MILAGRITOS S.A.C
445,20606287713,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS GENERALES TURI EXPRESS S.A.C.
446,20601601282,SIN VERIFICAR,SIN DATO,LIMA,TURISMO CAUTIVO S.A.C.
447,10086251189,SIN VERIFICAR,SIN DATO,LIMA,RAUL ARQUINIGO LUIS
448,20353168844,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES TURISMO ACUNTA S.A.C.
449,20558732327,SIN VERIFICAR,SIN DATO,LIMA,MAYLI TOURS S.R.L.
450,20525810101,SIN VERIFICAR,SIN DATO,LIMA,SERVICIO DE TRANSPORTE TURISTICO MI JESUS S.R.L.
451,20539656873,SIN VERIFICAR,SIN DATO,LIMA,JOHAN & RONALDO FALCONS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - J & R FALCONS S.R.L.
452,20452691591,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS MULTIPLES NICOLE E.I.R.L.
453,20558664909,SIN VERIFICAR,SIN DATO,LIMA,MAQUINARIAS Y MINERIA SAN JOSE S.A.C.
454,20563863944,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION GSM LOGISTICS S.A.C.
455,20399222070,SIN VERIFICAR,SIN DATO,LIMA,TURISMO EXPRESO SAMANGA S.C.R.L.
456,20558641950,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE Y TURISMO CRUCERO BENIQUE BEJAR EIRL
457,20454100566,SIN VERIFICAR,SIN DATO,LIMA,SERLOG S.A.C.
458,20539466586,SIN VERIFICAR,SIN DATO,LIMA,BRUNYS TOURS E.I.R.L.
459,20495803121,SIN VERIFICAR,SIN DATO,LIMA,TOURS CORAZON E.I.R.L.
460,20534463457,SIN VERIFICAR,SIN DATO,LIMA,HOSTAL TURISTICO REFUGIO DEL PIRATA S.A.C.
461,20490518917,SIN VERIFICAR,SIN DATO,LIMA,EXPLORE LOS ANDES E.I.R.L.
